latitude,longitude,host_response_rate,host_identity_verified,price
37.72508973,-122.4330937,N/A,t,$80.00 
37.72997748,-122.4078199,100%,t,$180.00 
37.72658563,-122.4172923,100%,t,$120.00 
37.71851389,-122.4375339,100%,f,$100.00 
37.73009251,-122.411715,N/A,t,$85.00 
37.72769553,-122.4266305,N/A,t,$107.00 
37.72590439,-122.4184864,96%,t,$50.00 
37.71736833,-122.4318645,100%,t,$100.00 
37.72460587,-122.4325016,100%,t,$200.00 
37.7247732,-122.4198781,96%,t,$299.00 
37.72545413,-122.4188909,98%,f,$61.00 
37.72064665,-122.436487,25%,t,$70.00 
37.72965772,-122.4127547,98%,t,$43.00 
37.7229174,-122.4352506,0%,t,$80.00 
37.72683265,-122.4296151,100%,t,$89.00 
37.72235417,-122.4315449,56%,f,$276.00 
37.72747112,-122.4088651,100%,t,$95.00 
37.7190645,-122.4326119,100%,t,$100.00 
37.72670223,-122.4203214,96%,t,$63.00 
37.72553441,-122.4020281,N/A,t,$89.00 
37.73194182,-122.4109952,N/A,t,$99.00 
37.72395111,-122.4228681,N/A,f,$150.00 
37.72566578,-122.4186315,N/A,f,$70.00 
37.71773555,-122.431489,100%,t,$150.00 
37.72564037,-122.4198158,98%,f,$206.00 
37.72944055,-122.4289862,100%,t,$115.00 
37.72284283,-122.4076793,100%,t,$595.00 
37.72593023,-122.4333719,100%,t,$39.00 
37.74419091,-122.4755523,N/A,t,$89.00 
37.74508294,-122.4961868,N/A,t,$110.00 
37.74255223,-122.4791723,100%,t,"$8,000.00 "
37.74156068,-122.4780337,100%,t,$120.00 
37.74589509,-122.4817409,100%,t,$29.00 
37.74365375,-122.4764205,100%,t,$99.00 
37.74376901,-122.491968,100%,f,$69.00 
37.74273954,-122.5053512,N/A,t,$120.00 
37.74000065,-122.5071049,100%,t,$185.00 
37.74432697,-122.478043,100%,f,$150.00 
37.74345506,-122.5050277,100%,t,$55.00 
37.74228492,-122.5033461,100%,t,$210.00 
37.74406778,-122.4806676,100%,t,$29.00 
37.73751006,-122.5063565,100%,t,$120.00 
37.73906813,-122.4772732,100%,f,$140.00 
37.74564986,-122.4820715,100%,t,$34.00 
37.74417053,-122.4851121,100%,t,$188.00 
37.73592085,-122.5063314,100%,t,$150.00 
37.74375689,-122.479085,N/A,f,$175.00 
37.7373927,-122.5063549,100%,t,$85.00 
37.74438622,-122.5062341,N/A,t,$120.00 
37.74480748,-122.5036502,N/A,t,$81.00 
37.73968849,-122.4863391,N/A,t,$70.00 
37.73438602,-122.4935286,100%,t,$211.00 
37.73689706,-122.5009292,100%,t,$188.00 
37.73934548,-122.4968111,100%,f,$179.00 
37.74368372,-122.4781284,100%,t,$499.00 
37.74154784,-122.4793358,N/A,t,$220.00 
37.73986284,-122.4718563,100%,t,$95.00 
37.7383676,-122.4865732,100%,t,$89.00 
37.74142541,-122.4926853,100%,t,$79.00 
37.74541175,-122.4905841,N/A,f,$80.00 
37.74375326,-122.4814258,100%,t,$70.00 
37.73810753,-122.4735765,100%,t,$99.00 
37.74306969,-122.4774598,N/A,t,$800.00 
37.74173893,-122.5043468,100%,t,$135.00 
37.74404929,-122.5032256,100%,t,$135.00 
37.74589958,-122.4728708,100%,f,$379.00 
37.73886048,-122.4777656,100%,t,$139.00 
37.74387702,-122.4709783,100%,t,$430.00 
37.73805706,-122.5062289,100%,t,$350.00 
37.74098341,-122.4966553,N/A,f,$80.00 
37.74547881,-122.4904227,N/A,f,$85.00 
37.73891473,-122.4970899,100%,t,$90.00 
37.74135333,-122.4772603,90%,f,$65.00 
37.73850994,-122.505261,100%,f,$250.00 
37.73952414,-122.5021105,N/A,t,$89.00 
37.74105298,-122.4787826,90%,f,$83.00 
37.74474224,-122.4908469,100%,t,$189.00 
37.74059194,-122.5051696,100%,t,$140.00 
37.74169217,-122.4794757,100%,f,$160.00 
37.74405757,-122.5019466,100%,t,$100.00 
37.74600377,-122.4748262,100%,t,$155.00 
37.73850455,-122.4930764,N/A,f,$280.00 
37.73802471,-122.4880546,N/A,f,$100.00 
37.74113605,-122.492919,100%,t,$89.00 
37.74374058,-122.4846258,100%,t,$99.00 
37.74479055,-122.488136,100%,f,$89.00 
37.74236325,-122.4994993,100%,t,$99.00 
37.7450979,-122.5056845,0%,t,$99.00 
37.74426549,-122.4710394,N/A,f,$175.00 
37.74572471,-122.4721516,100%,f,$125.00 
37.74244453,-122.475948,90%,f,$95.00 
37.74120818,-122.4724701,100%,f,$80.00 
37.73486213,-122.4956631,100%,t,$50.00 
37.74300324,-122.5043033,N/A,t,$125.00 
37.73435987,-122.4955799,100%,t,$49.00 
37.74418126,-122.4773194,97%,t,$230.00 
37.74542183,-122.5059363,N/A,t,$695.00 
37.74023075,-122.4987315,N/A,t,$250.00 
37.74454461,-122.4820539,100%,t,$89.00 
37.73627858,-122.4992031,N/A,t,$57.00 
37.74242619,-122.4750892,N/A,t,$184.00 
37.74414697,-122.4867282,100%,t,$320.00 
37.74398658,-122.4769774,N/A,t,$200.00 
37.74313805,-122.4772813,100%,t,$84.00 
37.74349198,-122.507301,90%,f,$49.00 
37.74563031,-122.4715561,100%,t,$120.00 
37.74119661,-122.478369,90%,f,$189.00 
37.74185727,-122.5078574,100%,f,$115.00 
37.74241779,-122.4741384,N/A,f,$283.00 
37.74280027,-122.4845378,100%,t,$154.00 
37.73862057,-122.5023245,N/A,t,$75.00 
37.73977194,-122.4776903,100%,t,$104.00 
37.73853305,-122.4716588,100%,f,$150.00 
37.74536765,-122.4824704,100%,t,$29.00 
37.74285297,-122.4727459,100%,t,$150.00 
37.74762441,-122.4750992,92%,t,$399.00 
37.73929905,-122.4728624,N/A,t,$179.00 
37.738097,-122.4717616,100%,t,$183.00 
37.7442087,-122.5055528,N/A,t,$135.00 
37.74188103,-122.4993757,N/A,t,$125.00 
37.73829044,-122.5046144,100%,t,$125.00 
37.74377305,-122.4777448,97%,t,$225.00 
37.74344221,-122.4842271,100%,t,$135.00 
37.74410297,-122.474822,100%,t,$100.00 
37.74579338,-122.4781939,100%,t,$160.00 
37.73990978,-122.4866451,86%,f,$399.00 
37.74242432,-122.471614,N/A,f,$325.00 
37.74140789,-122.4742897,N/A,t,$65.00 
37.74397956,-122.4712679,100%,t,$450.00 
37.74520576,-122.5014651,100%,t,$250.00 
37.74228148,-122.4921096,100%,f,$69.00 
37.74517171,-122.472758,100%,f,$110.00 
37.73740233,-122.4949133,100%,t,$349.00 
37.74432313,-122.4806966,100%,t,$29.00 
37.74582802,-122.4812639,100%,t,$29.00 
37.73823147,-122.4944967,100%,f,$179.00 
37.7448022,-122.4761682,N/A,f,$118.00 
37.74195727,-122.49919,N/A,f,"$1,450.00 "
37.74843877,-122.4695794,100%,t,$53.00 
37.73881537,-122.4944667,100%,t,$30.00 
37.74298749,-122.4805363,100%,f,$150.00 
37.74433787,-122.4726613,100%,t,$89.00 
37.74059998,-122.4879851,N/A,f,$75.00 
37.73945038,-122.4700364,N/A,t,$75.00 
37.74271232,-122.4856615,,,$150.00 
37.74236219,-122.4722912,100%,t,$179.00 
37.7380385,-122.4817186,100%,f,$142.00 
37.74481101,-122.4893628,N/A,f,$55.00 
37.74369666,-122.4820268,100%,t,$70.00 
37.78888727,-122.403582,100%,t,$980.00 
37.79245848,-122.3935447,0%,t,$67.00 
37.78875466,-122.4064005,100%,f,$70.00 
37.78534065,-122.404904,0%,f,$109.00 
37.79654599,-122.4024316,100%,f,$125.00 
37.7854815,-122.3985986,78%,t,$199.00 
37.7931253,-122.4044285,99%,f,$45.00 
37.79378172,-122.3931034,89%,t,$169.00 
37.78894877,-122.4047997,100%,f,$59.00 
37.79341364,-122.4033994,99%,f,$45.00 
37.78631332,-122.4003126,90%,f,$399.00 
37.78876624,-122.4051025,100%,f,$99.00 
37.79678468,-122.4041463,100%,t,$140.00 
37.79246541,-122.3933317,100%,t,$134.00 
37.7946973,-122.4037366,99%,f,$45.00 
37.78873627,-122.4052173,100%,f,$109.00 
37.78857405,-122.4026755,100%,t,$675.00 
37.79029808,-122.4069347,100%,f,$129.00 
37.78780003,-122.3971051,100%,t,$150.00 
37.78884879,-122.4026549,100%,t,$825.00 
37.78574798,-122.4005564,N/A,t,$328.00 
37.79094911,-122.393057,N/A,f,$950.00 
37.79219478,-122.4023263,100%,f,$550.00 
37.78937465,-122.4023177,N/A,f,$300.00 
37.79440986,-122.4047253,99%,f,$45.00 
37.78398078,-122.400395,100%,t,$325.00 
37.78499232,-122.3982092,N/A,t,$110.00 
37.78812022,-122.3945052,N/A,f,$250.00 
37.78930781,-122.4023084,100%,t,$825.00 
37.7890664,-122.3995866,100%,f,$300.00 
37.79441238,-122.4038961,N/A,f,$299.00 
37.7891599,-122.4027202,N/A,t,$899.00 
37.78902276,-122.3937987,77%,t,$180.00 
37.78803287,-122.3946835,90%,t,$250.00 
37.78844444,-122.4062582,100%,f,$147.00 
37.78956455,-122.3953566,100%,t,$135.00 
37.79311485,-122.397013,33%,t,$190.00 
37.78423968,-122.3992456,N/A,t,$100.00 
37.7900648,-122.4066324,100%,f,$92.00 
37.79245052,-122.3938797,N/A,f,$64.00 
37.78583004,-122.4055032,0%,f,$159.00 
37.78951436,-122.3930561,100%,t,$400.00 
37.79750257,-122.400251,N/A,f,$60.00 
37.79304397,-122.4032384,99%,f,$45.00 
37.78922383,-122.4008274,90%,t,$120.00 
37.79471386,-122.4032864,99%,f,$45.00 
37.79741341,-122.4030155,100%,f,$150.00 
37.78951798,-122.4064651,99%,t,$202.00 
37.78499356,-122.398201,0%,f,$115.00 
37.78938752,-122.3935891,90%,t,$115.00 
37.79454134,-122.4031492,99%,f,$45.00 
37.78956413,-122.3928817,100%,t,$190.00 
37.7983131,-122.4029173,80%,f,$115.00 
37.79324559,-122.4032619,99%,f,$45.00 
37.78712798,-122.400881,N/A,t,$180.00 
37.7907639,-122.4040296,99%,t,$130.00 
37.79018403,-122.4047484,99%,t,$110.00 
37.78914232,-122.4022539,85%,t,"$1,200.00 "
37.78858826,-122.4052771,100%,f,$59.00 
37.78986947,-122.3922022,90%,t,$150.00 
37.78503056,-122.4010049,100%,t,$169.00 
37.7907065,-122.3932401,N/A,f,$588.00 
37.78978465,-122.3950313,N/A,t,$230.00 
37.79022397,-122.4032203,100%,t,$130.00 
37.79170976,-122.391874,N/A,t,$200.00 
37.79552632,-122.4039788,80%,t,$149.00 
37.78899707,-122.4027779,50%,t,"$1,250.00 "
37.79671461,-122.3948699,N/A,f,"$1,250.00 "
37.7898004,-122.3966336,90%,f,$200.00 
37.79415277,-122.3989,N/A,t,$300.00 
37.78907957,-122.3933904,33%,f,$300.00 
37.78784454,-122.4060774,100%,f,$175.00 
37.79616858,-122.4031101,100%,t,$147.00 
37.78520469,-122.3997562,N/A,f,$178.00 
37.79052078,-122.3926554,77%,t,$399.00 
37.78464675,-122.3997109,100%,t,$130.00 
37.78644858,-122.4010753,N/A,t,$340.00 
37.78517039,-122.4045598,0%,f,$85.00 
37.79009201,-122.4062875,100%,f,$109.00 
37.79318944,-122.3953844,100%,f,$190.00 
37.79008345,-122.4059051,N/A,f,$250.00 
37.79722637,-122.4011302,100%,t,$180.00 
37.78503268,-122.3982775,N/A,t,$200.00 
37.78901198,-122.3942295,40%,f,$300.00 
37.78532161,-122.4011621,97%,f,$237.00 
37.79347659,-122.4033501,99%,f,$45.00 
37.78463536,-122.3986695,100%,t,$180.00 
37.7887829,-122.4050124,100%,f,$109.00 
37.79245984,-122.4007321,100%,f,$225.00 
37.78980921,-122.394686,N/A,f,$220.00 
37.78595564,-122.3983444,N/A,t,$95.00 
37.79009591,-122.3959334,100%,t,$75.00 
37.78484882,-122.4000435,100%,f,$350.00 
37.78893357,-122.4050199,100%,f,$109.00 
37.78372979,-122.4000539,100%,t,$138.00 
37.79306865,-122.3993587,N/A,f,$550.00 
37.78956728,-122.3917714,N/A,t,"$1,200.00 "
37.79023731,-122.4029583,100%,t,$600.00 
37.7959833,-122.4044776,100%,t,$149.00 
37.79065686,-122.395236,33%,t,$369.00 
37.79308771,-122.4044315,99%,f,$45.00 
37.78941836,-122.4036164,50%,t,"$1,100.00 "
37.79010703,-122.3934146,100%,t,$298.00 
37.78723947,-122.3960788,N/A,t,$600.00 
37.78969042,-122.4067936,97%,t,$100.00 
37.79320654,-122.3974905,100%,f,$419.00 
37.78919833,-122.4027309,85%,t,"$1,500.00 "
37.79086027,-122.3956362,N/A,f,$350.00 
37.78466498,-122.3997258,90%,t,$299.00 
37.78712785,-122.4003979,100%,t,$250.00 
37.79340832,-122.3998193,83%,f,$300.00 
37.78878689,-122.4062985,86%,t,$179.00 
37.79084374,-122.393421,N/A,t,$114.00 
37.78724027,-122.3948923,100%,t,$195.00 
37.79223426,-122.3939911,100%,f,$41.00 
37.79450022,-122.3989815,N/A,f,$115.00 
37.79270773,-122.4038258,99%,f,$45.00 
37.78759546,-122.3956135,N/A,t,$699.00 
37.79446982,-122.4045049,99%,f,$45.00 
37.78893484,-122.4025357,100%,t,$450.00 
37.79516611,-122.4037532,100%,f,$149.00 
37.78666566,-122.3970664,N/A,f,$600.00 
37.79143103,-122.3913628,96%,t,$249.00 
37.78992627,-122.4010114,N/A,f,$159.00 
37.78696727,-122.4042763,100%,f,$350.00 
37.79296659,-122.3955151,100%,f,$10.00 
37.79521878,-122.3981904,N/A,f,$300.00 
37.79034469,-122.4064667,100%,f,$139.00 
37.79145577,-122.4041432,100%,t,$200.00 
37.7952432,-122.3987097,N/A,t,$175.00 
37.78594376,-122.4001275,100%,t,$282.00 
37.79585001,-122.4050073,100%,t,$99.00 
37.78288009,-122.4014209,100%,t,$225.00 
37.78734531,-122.398496,97%,f,$200.00 
37.79224809,-122.3932705,100%,f,$34.00 
37.78600355,-122.3962109,90%,t,$105.00 
37.78790846,-122.3943909,100%,f,$350.00 
37.78827885,-122.3952288,N/A,t,$500.00 
37.79420755,-122.4031047,99%,f,$45.00 
37.79259738,-122.4033947,99%,f,$45.00 
37.7238908,-122.4643031,100%,f,$98.00 
37.71416455,-122.466636,N/A,t,$75.00 
37.72080248,-122.463017,N/A,t,$90.00 
37.71007667,-122.4688024,N/A,t,$91.00 
37.71997678,-122.4571884,100%,t,$79.00 
37.71717021,-122.4682949,90%,t,$51.00 
37.71649928,-122.4687071,90%,t,$66.00 
37.71996772,-122.4508925,N/A,t,$160.00 
37.72527839,-122.4684489,100%,t,$60.00 
37.71452908,-122.452748,100%,t,$182.00 
37.72218448,-122.4701204,100%,t,$80.00 
37.72144472,-122.4517861,75%,t,$148.00 
37.72135637,-122.461387,70%,f,$150.00 
37.71517263,-122.4536722,N/A,t,$79.00 
37.71542109,-122.4690286,N/A,f,$57.00 
37.72136915,-122.4487295,100%,f,$82.00 
37.70855192,-122.465725,100%,t,$80.00 
37.72059116,-122.4521594,100%,t,$125.00 
37.72249194,-122.4652734,100%,f,$200.00 
37.71248359,-122.4583192,98%,t,$70.00 
37.71967892,-122.4497284,100%,t,$220.00 
37.70933523,-122.4681278,100%,t,$60.00 
37.72122249,-122.4527411,100%,t,$100.00 
37.71497975,-122.4626814,100%,t,$45.00 
37.72467869,-122.4713079,100%,t,$88.00 
37.70855641,-122.46123,100%,t,$39.00 
37.71441453,-122.4598568,100%,t,$75.00 
37.70990049,-122.4677107,87%,t,$85.00 
37.71903181,-122.4711402,100%,t,$94.00 
37.72323249,-122.4608796,100%,t,$98.00 
37.71588073,-122.4542979,100%,f,$80.00 
37.70942633,-122.4672828,N/A,f,$125.00 
37.72655829,-122.4693806,N/A,t,$150.00 
37.72024021,-122.4666314,100%,t,$100.00 
37.71913587,-122.458589,N/A,f,$80.00 
37.71495369,-122.4691897,N/A,t,$60.00 
37.71728179,-122.4526949,100%,f,$180.00 
37.71181192,-122.4591679,98%,t,$100.00 
37.7086287,-122.461254,100%,t,$124.00 
37.71914332,-122.4512764,100%,t,$165.00 
37.71776826,-122.4522954,100%,t,$240.00 
37.72301614,-122.4572945,100%,f,$369.00 
37.72234146,-122.4548045,100%,f,$60.00 
37.71520003,-122.4624584,100%,t,$240.00 
37.7141142,-122.4662205,N/A,f,$34.00 
37.71864774,-122.4610692,100%,t,$159.00 
37.72353224,-122.4620859,80%,t,$120.00 
37.71890359,-122.4555372,N/A,f,$149.00 
37.7193155,-122.4563489,100%,f,$158.00 
37.72170725,-122.4587509,100%,f,$133.00 
37.72026668,-122.4578486,100%,t,$108.00 
37.71477386,-122.4633326,N/A,f,$80.00 
37.71579328,-122.4683161,90%,t,$65.00 
37.71526629,-122.4624003,100%,t,$240.00 
37.71718216,-122.4499856,100%,f,$70.00 
37.72077819,-122.4661009,100%,f,$289.00 
37.70871361,-122.4647615,100%,t,$39.00 
37.71324635,-122.4582404,98%,t,$69.00 
37.71832337,-122.4648794,N/A,t,$120.00 
37.71968559,-122.4516255,100%,t,$125.00 
37.70827791,-122.4643213,100%,t,$110.00 
37.715987,-122.4560952,100%,f,$320.00 
37.71650314,-122.4669416,100%,t,$120.00 
37.70841009,-122.4591017,100%,t,$40.00 
37.71599937,-122.4535658,N/A,f,$700.00 
37.72199148,-122.4641795,N/A,t,$149.00 
37.72209267,-122.4595255,90%,t,$149.00 
37.72638379,-122.4680796,100%,t,$595.00 
37.71742087,-122.4517662,100%,t,$185.00 
37.71710178,-122.4645612,100%,t,$119.00 
37.71838596,-122.4523221,100%,t,$115.00 
37.72313763,-122.4607894,100%,f,$75.00 
37.71324993,-122.4677758,60%,t,$70.00 
37.71395423,-122.4677174,60%,t,$45.00 
37.71606622,-122.4663244,N/A,f,$120.00 
37.72677476,-122.4683231,100%,t,$60.00 
37.72775798,-122.4704317,100%,t,$75.00 
37.71740176,-122.4694255,100%,t,$125.00 
37.72043635,-122.449927,100%,f,$82.00 
37.71388392,-122.4632591,94%,f,$60.00 
37.72064626,-122.4562886,75%,t,$250.00 
37.72561193,-122.4703608,100%,t,$88.00 
37.7154419,-122.4530018,N/A,t,$120.00 
37.71700359,-122.4673507,90%,t,$70.00 
37.72914722,-122.4718063,N/A,f,$500.00 
37.72288124,-122.4686325,100%,t,$139.00 
37.70999967,-122.4681967,N/A,f,$200.00 
37.72190423,-122.4647328,100%,t,$99.00 
37.70836422,-122.4616687,100%,f,$299.00 
37.71846885,-122.4518128,100%,t,$130.00 
37.72186523,-122.45217,100%,f,$68.00 
37.71892806,-122.4491829,100%,t,$131.00 
37.72023954,-122.4510185,100%,f,$85.00 
37.71192661,-122.4582471,98%,t,$70.00 
37.72193072,-122.4516157,100%,f,$170.00 
37.72375312,-122.4584508,100%,t,$75.00 
37.72220617,-122.4669669,N/A,f,$199.00 
37.71213327,-122.4579379,98%,t,$350.00 
37.72090819,-122.4637208,N/A,f,$145.00 
37.70837175,-122.4603314,100%,f,$689.00 
37.71596027,-122.4554968,100%,f,$80.00 
37.71899203,-122.4629125,100%,t,$239.00 
37.72061709,-122.4670644,100%,f,$50.00 
37.71986185,-122.4684168,N/A,f,$70.00 
37.72178273,-122.4570872,100%,f,$189.00 
37.70893728,-122.4614103,100%,t,$400.00 
37.71621605,-122.4532261,N/A,f,$800.00 
37.70874143,-122.4596526,100%,t,$115.00 
37.71411168,-122.4630841,94%,f,$50.00 
37.72195311,-122.4601438,100%,f,$52.00 
37.76532768,-122.4254051,75%,t,$105.00 
37.7580422,-122.4246246,100%,t,$180.00 
37.75742182,-122.4037552,100%,t,$230.00 
37.75905539,-122.4076108,100%,t,$80.00 
37.76906645,-122.4185804,N/A,t,$800.00 
37.75956441,-122.4204428,30%,f,$62.00 
37.76313806,-122.4213643,N/A,f,$50.00 
37.75841209,-122.4193637,50%,t,$58.00 
37.75296369,-122.419801,N/A,f,$166.00 
37.75809403,-122.4211201,N/A,f,$650.00 
37.75649112,-122.4185156,100%,t,$165.00 
37.75903658,-122.4188266,N/A,t,$49.00 
37.74900071,-122.406604,100%,t,$80.00 
37.74954003,-122.4199651,100%,t,$129.00 
37.75633335,-122.4117019,100%,t,$300.00 
37.76109656,-122.4195486,N/A,t,$175.00 
37.76016174,-122.4192908,100%,t,$90.00 
37.75100421,-122.408499,100%,t,$100.00 
37.7561541,-122.4192715,97%,t,$75.00 
37.76282751,-122.4254705,100%,t,$250.00 
37.76291923,-122.4171557,33%,t,$300.00 
37.76255285,-122.4234208,N/A,t,$120.00 
37.76047753,-122.4063015,100%,f,$165.00 
37.74915714,-122.4198564,N/A,t,$350.00 
37.76097241,-122.4209779,N/A,t,$249.00 
37.75206808,-122.4123421,100%,t,$140.00 
37.75878592,-122.4077606,N/A,t,$250.00 
37.75594065,-122.419299,N/A,t,$150.00 
37.75516978,-122.4037656,100%,t,$175.00 
37.76925504,-122.4242177,100%,t,$185.00 
37.76783205,-122.4218806,100%,t,$110.00 
37.75724979,-122.4100377,N/A,f,$290.00 
37.76201818,-122.4086454,N/A,t,$249.00 
37.74854708,-122.4094113,100%,t,$220.00 
37.76061386,-122.4227449,N/A,t,$75.00 
37.76002177,-122.4198108,100%,t,$525.00 
37.75451494,-122.4164968,100%,t,$140.00 
37.762455,-122.4243211,100%,f,$850.00 
37.74926362,-122.4152864,N/A,f,$65.00 
37.75986627,-122.4160196,N/A,f,$425.00 
37.75078354,-122.414747,N/A,t,$125.00 
37.75482344,-122.4128427,100%,t,$250.00 
37.76606818,-122.4217886,N/A,t,$120.00 
37.75538539,-122.4155582,100%,f,$309.00 
37.76197021,-122.4084905,N/A,t,$500.00 
37.7497349,-122.4148544,100%,t,$185.00 
37.75993537,-122.4213772,100%,t,$199.00 
37.75531513,-122.4171522,96%,t,$90.00 
37.75171643,-122.4177989,100%,f,$131.00 
37.75468201,-122.4238914,N/A,t,$90.00 
37.77009123,-122.4234146,N/A,t,$97.00 
37.75272872,-122.4213557,N/A,t,$110.00 
37.76028372,-122.4209333,100%,t,$250.00 
37.75587303,-122.4090571,100%,t,$319.00 
37.75642094,-122.4171107,N/A,t,$61.00 
37.7692877,-122.421465,N/A,f,$88.00 
37.74967135,-122.4110301,100%,t,$160.00 
37.75541836,-122.4080875,100%,f,$125.00 
37.76082254,-122.4139271,100%,t,$165.00 
37.75092789,-122.4130666,100%,t,$234.00 
37.75582642,-122.4094794,100%,f,$225.00 
37.75301914,-122.4108601,100%,t,$165.00 
37.75398126,-122.421712,100%,t,$320.00 
37.74833433,-122.4183509,100%,t,$70.00 
37.7594903,-122.4211716,N/A,f,$600.00 
37.75358989,-122.4249243,100%,t,$195.00 
37.76302069,-122.4231066,N/A,t,$145.00 
37.75285428,-122.4186459,100%,f,$195.00 
37.76393723,-122.423059,N/A,t,$200.00 
37.76570458,-122.4166918,96%,t,$91.00 
37.75619693,-122.4186768,N/A,t,"$2,500.00 "
37.75997925,-122.4188484,100%,t,$200.00 
37.75511411,-122.4100007,100%,t,$120.00 
37.75926105,-122.4214863,N/A,t,$400.00 
37.75814457,-122.4101787,100%,t,$175.00 
37.75244679,-122.4070564,N/A,t,$295.00 
37.7510085,-122.4124635,100%,t,$150.00 
37.7548567,-122.4116409,60%,t,$65.00 
37.76124269,-122.4233617,100%,f,$200.00 
37.75621226,-122.4155464,100%,t,$100.00 
37.75633534,-122.4097587,100%,t,$75.00 
37.75057307,-122.4172257,92%,t,$95.00 
37.76709594,-122.4241492,92%,t,$140.00 
37.7608987,-122.4164388,100%,t,$185.00 
37.76254893,-122.425767,N/A,t,$100.00 
37.75469134,-122.405151,100%,t,$165.00 
37.74937635,-122.4213298,N/A,t,$250.00 
37.76921407,-122.4255306,100%,t,$62.00 
37.76051736,-122.4164918,50%,t,$100.00 
37.76682586,-122.4188507,100%,f,$77.00 
37.75706938,-122.4228711,80%,t,$210.00 
37.75486288,-122.4165109,N/A,t,$65.00 
37.75483328,-122.4141813,100%,f,$136.00 
37.75887928,-122.4124215,100%,f,$250.00 
37.76805174,-122.4137957,100%,t,$265.00 
37.74874856,-122.4199509,N/A,t,$85.00 
37.75492448,-122.4115783,100%,t,$299.00 
37.75241542,-122.4195749,100%,t,$199.00 
37.75805292,-122.4170517,N/A,t,$110.00 
37.75569695,-122.4152532,N/A,t,$185.00 
37.76872874,-122.4192578,100%,t,$70.00 
37.75110689,-122.4159088,N/A,t,$50.00 
37.75080914,-122.4104627,N/A,f,$350.00 
37.75481647,-122.4049841,100%,t,$135.00 
37.75101633,-122.4119259,100%,t,$200.00 
37.75838852,-122.4190451,100%,t,$245.00 
37.75425726,-122.4238661,100%,t,$326.00 
37.7635979,-122.4238253,60%,t,$160.00 
37.76935188,-122.4235806,100%,t,$90.00 
37.75443725,-122.4127734,N/A,t,$161.00 
37.76066853,-122.4212199,100%,t,$160.00 
37.75294698,-122.4150279,N/A,t,$115.00 
37.75896308,-122.4092874,100%,f,$57.00 
37.75470021,-122.4030342,100%,f,$170.00 
37.75435959,-122.4101884,N/A,t,$790.00 
37.76218779,-122.4218255,100%,t,$170.00 
37.75814166,-122.418265,N/A,t,"$1,500.00 "
37.75167039,-122.4126726,100%,t,$150.00 
37.75289542,-122.4220889,100%,t,$75.00 
37.77140004,-122.4232841,100%,t,$135.00 
37.75989876,-122.4078099,100%,t,$170.00 
37.76424518,-122.4255838,100%,f,$99.00 
